PPID,EFFDT,EXPDT,FEATURECD,QSECT,CONV,PSECTPPID,PSECT,PTWPPPID,PTWP,PRGE,PMER
105797567,20000908,,OQSECPPID,NE,100,104245538,24,103005538,3,7,3
105797566,20000908,,OQSECPPID,NW,200,104245538,24,103005538,3,7,3
105797565,20000908,,OQSECPPID,SW,400,104245538,24,103005538,3,7,3
105797561,20000908,,OQSECPPID,SW,400,104235538,23,103005538,3,7,3
105797563,20000908,,OQSECPPID,NE,100,104235538,23,103005538,3,7,3
105797560,20000908,,OQSECPPID,SE,300,104235538,23,103005538,3,7,3
105797562,20000908,,OQSECPPID,NW,200,104235538,23,103005538,3,7,3
105797556,20000908,,OQSECPPID,SE,300,104225538,22,103005538,3,7,3
105797558,20000908,,OQSECPPID,NW,200,104225538,22,103005538,3,7,3
105797559,20000908,,OQSECPPID,NE,100,104225538,22,103005538,3,7,3
105797557,20000908,,OQSECPPID,SW,400,104225538,22,103005538,3,7,3
105797553,20000908,,OQSECPPID,SW,400,104215538,21,103005538,3,7,3
105797552,20000908,,OQSECPPID,SE,300,104215538,21,103005538,3,7,3
105797554,20000908,,OQSECPPID,NW,200,104215538,21,103005538,3,7,3
105797555,20000908,,OQSECPPID,NE,100,104215538,21,103005538,3,7,3
105797569,20000908,,OQSECPPID,SW,400,104255538,25,103005538,3,7,3
105797571,20000908,,OQSECPPID,NE,100,104255538,25,103005538,3,7,3
105797570,20000908,,OQSECPPID,NW,200,104255538,25,103005538,3,7,3
105797568,20000908,,OQSECPPID,SE,300,104255538,25,103005538,3,7,3
105797572,20000908,,OQSECPPID,SE,300,104265538,26,103005538,3,7,3
105797575,20000908,,OQSECPPID,NE,100,104265538,26,103005538,3,7,3
105797574,20000908,,OQSECPPID,NW,200,104265538,26,103005538,3,7,3
105797573,20000908,,OQSECPPID,SW,400,104265538,26,103005538,3,7,3
105817078,20000916,,OQSECPPID,NW,200,104065674,6,103005674,4,8,3
105817079,20000916,,OQSECPPID,NE,100,104065674,6,103005674,4,8,3
105817077,20160624,,OQSECPPID,SW,400,104065674,6,103005674,4,8,3
105817076,20000916,,OQSECPPID,SE,300,104065674,6,103005674,4,8,3
105797608,20000908,,OQSECPPID,SE,300,104355538,35,103005538,3,7,3
105797611,20000908,,OQSECPPID,NE,100,104355538,35,103005538,3,7,3
105797610,20000908,,OQSECPPID,NW,200,104355538,35,103005538,3,7,3
105797609,20000908,,OQSECPPID,SW,400,104355538,35,103005538,3,7,3
105797614,20000908,,OQSECPPID,NW,200,104365538,36,103005538,3,7,3
105797612,20000908,,OQSECPPID,SE,300,104365538,36,103005538,3,7,3
105797615,20000908,,OQSECPPID,NE,100,104365538,36,103005538,3,7,3
105797613,20000908,,OQSECPPID,SW,400,104365538,36,103005538,3,7,3
105817075,20000916,,OQSECPPID,NE,100,104055674,5,103005674,4,8,3
105817073,20000916,,OQSECPPID,SW,400,104055674,5,103005674,4,8,3
105817072,20000916,,OQSECPPID,SE,300,104055674,5,103005674,4,8,3
105817074,20000916,,OQSECPPID,NW,200,104055674,5,103005674,4,8,3
105817034,20000916,,OQSECPPID,NW,200,104315673,31,103005673,3,8,3
105817035,20160624,,OQSECPPID,NE,100,104315673,31,103005673,3,8,3
105817033,20000916,,OQSECPPID,SW,400,104315673,31,103005673,3,8,3
105817032,20160624,,OQSECPPID,SE,300,104315673,31,103005673,3,8,3
105797698,20000908,,OQSECPPID,NW,200,104215539,21,103005539,4,7,3
105797696,20000908,,OQSECPPID,SE,300,104215539,21,103005539,4,7,3
105797697,20000908,,OQSECPPID,SW,400,104215539,21,103005539,4,7,3
105797699,20000908,,OQSECPPID,NE,100,104215539,21,103005539,4,7,3
105797703,20000908,,OQSECPPID,NE,100,104225539,22,103005539,4,7,3
105797701,20000908,,OQSECPPID,SW,400,104225539,22,103005539,4,7,3
105797702,20000908,,OQSECPPID,NW,200,104225539,22,103005539,4,7,3
105797700,20000908,,OQSECPPID,SE,300,104225539,22,103005539,4,7,3
105817039,20000916,,OQSECPPID,NE,100,104325673,32,103005673,3,8,3
105817037,20000916,,OQSECPPID,SW,400,104325673,32,103005673,3,8,3
105817036,20000916,,OQSECPPID,SE,300,104325673,32,103005673,3,8,3
105817038,20000916,,OQSECPPID,NW,200,104325673,32,103005673,3,8,3
105817031,20160624,,OQSECPPID,NE,100,104305673,30,103005673,3,8,3
105817029,20000916,,OQSECPPID,SW,400,104305673,30,103005673,3,8,3
105817028,20160624,,OQSECPPID,SE,300,104305673,30,103005673,3,8,3
105817030,20000916,,OQSECPPID,NW,200,104305673,30,103005673,3,8,3
105817025,20000916,,OQSECPPID,SW,400,104295673,29,103005673,3,8,3
105817024,20000916,,OQSECPPID,SE,300,104295673,29,103005673,3,8,3
105817026,20000916,,OQSECPPID,NW,200,104295673,29,103005673,3,8,3
105817027,20000916,,OQSECPPID,NE,100,104295673,29,103005673,3,8,3
105816985,20000916,,OQSECPPID,SW,400,104195673,19,103005673,3,8,3
105816984,20000916,,OQSECPPID,SE,300,104195673,19,103005673,3,8,3
105816986,20000916,,OQSECPPID,NW,200,104195673,19,103005673,3,8,3
105816987,20000916,,OQSECPPID,NE,100,104195673,19,103005673,3,8,3
105816990,20000916,,OQSECPPID,NW,200,104205673,20,103005673,3,8,3
105816989,20000916,,OQSECPPID,SW,400,104205673,20,103005673,3,8,3
105816991,20000916,,OQSECPPID,NE,100,104205673,20,103005673,3,8,3
105816988,20000916,,OQSECPPID,SE,300,104205673,20,103005673,3,8,3
105797936,20150408,,OQSECPPID,SE,300,104095541,9,103005541,6,7,3
105797937,20000909,,OQSECPPID,SW,400,104095541,9,103005541,6,7,3
105797939,20000909,,OQSECPPID,NE,100,104095541,9,103005541,6,7,3
105797938,20000909,,OQSECPPID,NW,200,104095541,9,103005541,6,7,3
105797934,20000909,,OQSECPPID,NW,200,104085541,8,103005541,6,7,3
105797932,20000909,,OQSECPPID,SE,300,104085541,8,103005541,6,7,3
105797933,20000909,,OQSECPPID,SW,400,104085541,8,103005541,6,7,3
105797935,20000909,,OQSECPPID,NE,100,104085541,8,103005541,6,7,3
105797965,20000909,,OQSECPPID,SW,400,104165541,16,103005541,6,7,3
105797967,20000909,,OQSECPPID,NE,100,104165541,16,103005541,6,7,3
105797966,20000909,,OQSECPPID,NW,200,104165541,16,103005541,6,7,3
105797964,20000909,,OQSECPPID,SE,300,104165541,16,103005541,6,7,3
105797970,20000909,,OQSECPPID,NW,200,104175541,17,103005541,6,7,3
105797968,20000909,,OQSECPPID,SE,300,104175541,17,103005541,6,7,3
105797969,20000909,,OQSECPPID,SW,400,104175541,17,103005541,6,7,3
105797971,20000909,,OQSECPPID,NE,100,104175541,17,103005541,6,7,3
105797998,20000909,,OQSECPPID,NW,200,104245541,24,103005541,6,7,3
105797999,20000909,,OQSECPPID,NE,100,104245541,24,103005541,6,7,3
105797996,20000909,,OQSECPPID,SE,300,104245541,24,103005541,6,7,3
105797997,20000909,,OQSECPPID,SW,400,104245541,24,103005541,6,7,3
105797993,20000909,,OQSECPPID,SW,400,104235541,23,103005541,6,7,3
105797995,20000909,,OQSECPPID,NE,100,104235541,23,103005541,6,7,3
105797994,20000909,,OQSECPPID,NW,200,104235541,23,103005541,6,7,3
105797992,20000909,,OQSECPPID,SE,300,104235541,23,103005541,6,7,3
105798001,20000909,,OQSECPPID,SW,400,104255541,25,103005541,6,7,3
105798002,20000909,,OQSECPPID,NW,200,104255541,25,103005541,6,7,3
105798003,20000909,,OQSECPPID,NE,100,104255541,25,103005541,6,7,3
105798000,20000909,,OQSECPPID,SE,300,104255541,25,103005541,6,7,3
105798005,20000909,,OQSECPPID,SW,400,104265541,26,103005541,6,7,3
105798007,20000909,,OQSECPPID,NE,100,104265541,26,103005541,6,7,3
105798004,20000909,,OQSECPPID,SE,300,104265541,26,103005541,6,7,3
105798006,20000909,,OQSECPPID,NW,200,104265541,26,103005541,6,7,3
105798046,20000909,,OQSECPPID,NW,200,104365541,36,103005541,6,7,3
105798045,20000909,,OQSECPPID,SW,400,104365541,36,103005541,6,7,3
105798047,20000909,,OQSECPPID,NE,100,104365541,36,103005541,6,7,3
105798044,20000909,,OQSECPPID,SE,300,104365541,36,103005541,6,7,3
105798042,20000909,,OQSECPPID,NW,200,104355541,35,103005541,6,7,3
105798040,20000909,,OQSECPPID,SE,300,104355541,35,103005541,6,7,3
105798043,20000909,,OQSECPPID,NE,100,104355541,35,103005541,6,7,3
105798041,20000909,,OQSECPPID,SW,400,104355541,35,103005541,6,7,3
105797821,20030501,,OQSECPPID,SW,400,104165540,16,103005540,5,7,3
105797822,20000908,,OQSECPPID,NW,200,104165540,16,103005540,5,7,3
105797820,20000908,,OQSECPPID,SE,300,104165540,16,103005540,5,7,3
105797823,20000908,,OQSECPPID,NE,100,104165540,16,103005540,5,7,3
105797825,20000908,,OQSECPPID,SW,400,104175540,17,103005540,5,7,3
105797824,20000908,,OQSECPPID,SE,300,104175540,17,103005540,5,7,3
105797827,20000908,,OQSECPPID,NE,100,104175540,17,103005540,5,7,3
105797826,20000908,,OQSECPPID,NW,200,104175540,17,103005540,5,7,3
105797840,20000908,,OQSECPPID,SE,300,104215540,21,103005540,5,7,3
105797843,20000908,,OQSECPPID,NE,100,104215540,21,103005540,5,7,3
105797841,20000908,,OQSECPPID,SW,400,104215540,21,103005540,5,7,3
105797842,20000908,,OQSECPPID,NW,200,104215540,21,103005540,5,7,3
105797839,20000908,,OQSECPPID,NE,100,104205540,20,103005540,5,7,3
105797837,20000908,,OQSECPPID,SW,400,104205540,20,103005540,5,7,3
105797838,20000908,,OQSECPPID,NW,200,104205540,20,103005540,5,7,3
105797836,20000908,,OQSECPPID,SE,300,104205540,20,103005540,5,7,3
105797869,20000908,,OQSECPPID,SW,400,104285540,28,103005540,5,7,3
105797870,20000908,,OQSECPPID,NW,200,104285540,28,103005540,5,7,3
105797868,20000908,,OQSECPPID,SE,300,104285540,28,103005540,5,7,3
105797871,20000908,,OQSECPPID,NE,100,104285540,28,103005540,5,7,3
105797873,20000908,,OQSECPPID,SW,400,104295540,29,103005540,5,7,3
105797872,20000908,,OQSECPPID,SE,300,104295540,29,103005540,5,7,3
105797875,20000908,,OQSECPPID,NE,100,104295540,29,103005540,5,7,3
105797874,20000908,,OQSECPPID,NW,200,104295540,29,103005540,5,7,3
105797888,20000908,,OQSECPPID,SE,300,104335540,33,103005540,5,7,3
105797891,20000908,,OQSECPPID,NE,100,104335540,33,103005540,5,7,3
105797890,20000908,,OQSECPPID,NW,200,104335540,33,103005540,5,7,3
105797889,20000908,,OQSECPPID,SW,400,104335540,33,103005540,5,7,3
105797884,20000908,,OQSECPPID,SE,300,104325540,32,103005540,5,7,3
105797886,20000908,,OQSECPPID,NW,200,104325540,32,103005540,5,7,3
105797885,20000908,,OQSECPPID,SW,400,104325540,32,103005540,5,7,3
105797887,20000908,,OQSECPPID,NE,100,104325540,32,103005540,5,7,3
105836427,20160628,,OQSECPPID,NE,100,104195808,19,103005808,3,9,3
105836425,20160628,,OQSECPPID,SW,400,104195808,19,103005808,3,9,3
105836426,20160628,,OQSECPPID,NW,200,104195808,19,103005808,3,9,3
105836424,20160628,,OQSECPPID,SE,300,104195808,19,103005808,3,9,3
105836429,20151027,,OQSECPPID,SW,400,104205808,20,103005808,3,9,3
105836428,20151027,,OQSECPPID,SE,300,104205808,20,103005808,3,9,3
105836430,20151027,,OQSECPPID,NW,200,104205808,20,103005808,3,9,3
105836431,20151027,,OQSECPPID,NE,100,104205808,20,103005808,3,9,3
105855840,20160628,,OQSECPPID,SE,300,104135943,13,103005943,3,10,3
105836422,20160628,,OQSECPPID,NW,200,104185808,18,103005808,3,9,3
105836423,20160628,,OQSECPPID,NE,100,104185808,18,103005808,3,9,3
105836421,20160628,,OQSECPPID,SW,400,104185808,18,103005808,3,9,3
105836420,20160628,,OQSECPPID,SE,300,104185808,18,103005808,3,9,3
105836374,20000911,,OQSECPPID,NW,200,104065808,6,103005808,3,9,3
105836375,20000911,,OQSECPPID,NE,100,104065808,6,103005808,3,9,3
105836373,20000911,,OQSECPPID,SW,400,104065808,6,103005808,3,9,3
105836372,20000911,,OQSECPPID,SE,300,104065808,6,103005808,3,9,3
105836419,20151027,,OQSECPPID,NE,100,104175808,17,103005808,3,9,3
105836417,20151027,,OQSECPPID,SW,400,104175808,17,103005808,3,9,3
105836416,20151027,,OQSECPPID,SE,300,104175808,17,103005808,3,9,3
105836418,20151027,,OQSECPPID,NW,200,104175808,17,103005808,3,9,3
105855839,20000913,,OQSECPPID,NE,100,104125943,12,103005943,3,10,3
105836378,20160628,,OQSECPPID,NW,200,104075808,7,103005808,3,9,3
105836379,20160628,,OQSECPPID,NE,100,104075808,7,103005808,3,9,3
105836377,20000911,,OQSECPPID,SW,400,104075808,7,103005808,3,9,3
105836376,20160628,,OQSECPPID,SE,300,104075808,7,103005808,3,9,3
105836383,20151027,,OQSECPPID,NE,100,104085808,8,103005808,3,9,3
105836381,20151027,,OQSECPPID,SW,400,104085808,8,103005808,3,9,3
105836380,20151027,,OQSECPPID,SE,300,104085808,8,103005808,3,9,3
105836382,20151027,,OQSECPPID,NW,200,104085808,8,103005808,3,9,3
105836371,20151027,,OQSECPPID,NE,100,104055808,5,103005808,3,9,3
105836369,20000911,,OQSECPPID,SW,400,104055808,5,103005808,3,9,3
105836368,20151027,,OQSECPPID,SE,300,104055808,5,103005808,3,9,3
105836370,20151027,,OQSECPPID,NW,200,104055808,5,103005808,3,9,3
105797802,20000908,,OQSECPPID,NW,200,104115540,11,103005540,5,7,3
105797800,20160624,,OQSECPPID,SE,300,104115540,11,103005540,5,7,3
105797803,20160624,,OQSECPPID,NE,100,104115540,11,103005540,5,7,3
105797801,20000908,,OQSECPPID,SW,400,104115540,11,103005540,5,7,3
105797806,20030501,,OQSECPPID,NW,200,104125540,12,103005540,5,7,3
105797804,20000908,,OQSECPPID,SE,300,104125540,12,103005540,5,7,3
105797807,20000908,,OQSECPPID,NE,100,104125540,12,103005540,5,7,3
105797805,20000908,,OQSECPPID,SW,400,104125540,12,103005540,5,7,3
105797765,20000908,,OQSECPPID,SW,400,104025540,2,103005540,5,7,3
105797766,20000908,,OQSECPPID,NW,200,104025540,2,103005540,5,7,3
105797767,20160624,,OQSECPPID,NE,100,104025540,2,103005540,5,7,3
105797764,20160118,,OQSECPPID,SE,300,104025540,2,103005540,5,7,3
105797760,20030501,,OQSECPPID,SE,300,104015540,1,103005540,5,7,3
105797761,20030501,,OQSECPPID,SW,400,104015540,1,103005540,5,7,3
105797763,20030501,,OQSECPPID,NE,100,104015540,1,103005540,5,7,3
105797762,20030501,,OQSECPPID,NW,200,104015540,1,103005540,5,7,3
105797769,20000908,,OQSECPPID,SW,400,104035540,3,103005540,5,7,3
105797770,20000908,,OQSECPPID,NW,200,104035540,3,103005540,5,7,3
105797771,20000908,,OQSECPPID,NE,100,104035540,3,103005540,5,7,3
105797768,20000908,,OQSECPPID,SE,300,104035540,3,103005540,5,7,3
105797749,20000908,,OQSECPPID,SW,400,104345539,34,103005539,4,7,3
105797750,20000908,,OQSECPPID,NW,200,104345539,34,103005539,4,7,3
105797748,20000908,,OQSECPPID,SE,300,104345539,34,103005539,4,7,3
105797751,20000908,,OQSECPPID,NE,100,104345539,34,103005539,4,7,3
105797753,20000908,,OQSECPPID,SW,400,104355539,35,103005539,4,7,3
105797755,20000908,,OQSECPPID,NE,100,104355539,35,103005539,4,7,3
105797752,20000908,,OQSECPPID,SE,300,104355539,35,103005539,4,7,3
105797754,20160118,,OQSECPPID,NW,200,104355539,35,103005539,4,7,3
105817275,20160429,,OQSECPPID,NE,100,104195675,19,103005675,5,8,3
105817272,20160429,,OQSECPPID,SE,300,104195675,19,103005675,5,8,3
105817273,20000916,,OQSECPPID,SW,400,104195675,19,103005675,5,8,3
105817274,20000916,,OQSECPPID,NW,200,104195675,19,103005675,5,8,3
105817279,20000916,,OQSECPPID,NE,100,104205675,20,103005675,5,8,3
105817277,20160429,,OQSECPPID,SW,400,104205675,20,103005675,5,8,3
105817278,20160429,,OQSECPPID,NW,200,104205675,20,103005675,5,8,3
105817276,20000916,,OQSECPPID,SE,300,104205675,20,103005675,5,8,3
105817269,20000916,,OQSECPPID,SW,400,104185675,18,103005675,5,8,3
105817268,20160429,,OQSECPPID,SE,300,104185675,18,103005675,5,8,3
105817271,20160429,,OQSECPPID,NE,100,104185675,18,103005675,5,8,3
105817270,20000916,,OQSECPPID,NW,200,104185675,18,103005675,5,8,3
105817264,20160429,,OQSECPPID,SE,300,104175675,17,103005675,5,8,3
105817266,20160429,,OQSECPPID,NW,200,104175675,17,103005675,5,8,3
105817265,20160429,,OQSECPPID,SW,400,104175675,17,103005675,5,8,3
105817267,20000916,,OQSECPPID,NE,100,104175675,17,103005675,5,8,3
105817262,20000916,,OQSECPPID,NW,200,104165675,16,103005675,5,8,3
105817261,20160429,,OQSECPPID,SW,400,104165675,16,103005675,5,8,3
105817263,20000916,,OQSECPPID,NE,100,104165675,16,103005675,5,8,3
105817260,20160429,,OQSECPPID,SE,300,104165675,16,103005675,5,8,3
105817256,20000916,,OQSECPPID,SE,300,104155675,15,103005675,5,8,3
105817258,20000916,,OQSECPPID,NW,200,104155675,15,103005675,5,8,3
105817257,20160429,,OQSECPPID,SW,400,104155675,15,103005675,5,8,3
105817259,20000916,,OQSECPPID,NE,100,104155675,15,103005675,5,8,3
105817225,20000916,,OQSECPPID,SW,400,104075675,7,103005675,5,8,3
105817224,20000916,,OQSECPPID,SE,300,104075675,7,103005675,5,8,3
105817227,20160429,,OQSECPPID,NE,100,104075675,7,103005675,5,8,3
105817226,20000916,,OQSECPPID,NW,200,104075675,7,103005675,5,8,3
105817231,20160429,,OQSECPPID,NE,100,104085675,8,103005675,5,8,3
105817228,20000916,,OQSECPPID,SE,300,104085675,8,103005675,5,8,3
105817230,20160429,,OQSECPPID,NW,200,104085675,8,103005675,5,8,3
105817229,20000916,,OQSECPPID,SW,400,104085675,8,103005675,5,8,3
105817235,20160429,,OQSECPPID,NE,100,104095675,9,103005675,5,8,3
105817233,20000916,,OQSECPPID,SW,400,104095675,9,103005675,5,8,3
105817234,20160429,,OQSECPPID,NW,200,104095675,9,103005675,5,8,3
105817232,20000916,,OQSECPPID,SE,300,104095675,9,103005675,5,8,3
105817236,20000916,,OQSECPPID,SE,300,104105675,10,103005675,5,8,3
105817237,20000916,,OQSECPPID,SW,400,104105675,10,103005675,5,8,3
105817238,20160429,,OQSECPPID,NW,200,104105675,10,103005675,5,8,3
105817239,20000916,,OQSECPPID,NE,100,104105675,10,103005675,5,8,3
105836286,20000911,,OQSECPPID,NW,200,104205807,20,103005807,2,9,3
105836287,20000911,,OQSECPPID,NE,100,104205807,20,103005807,2,9,3
105836284,20000911,,OQSECPPID,SE,300,104205807,20,103005807,2,9,3
105836285,20000911,,OQSECPPID,SW,400,104205807,20,103005807,2,9,3
105836274,20000911,,OQSECPPID,NW,200,104175807,17,103005807,2,9,3
105836272,20000911,,OQSECPPID,SE,300,104175807,17,103005807,2,9,3
105836275,20000911,,OQSECPPID,NE,100,104175807,17,103005807,2,9,3
105836273,20000911,,OQSECPPID,SW,400,104175807,17,103005807,2,9,3
105836236,20000911,,OQSECPPID,SE,300,104085807,8,103005807,2,9,3
105836239,20000911,,OQSECPPID,NE,100,104085807,8,103005807,2,9,3
105836238,20000911,,OQSECPPID,NW,200,104085807,8,103005807,2,9,3
105836237,20000911,,OQSECPPID,SW,400,104085807,8,103005807,2,9,3
105836224,20000911,,OQSECPPID,SE,300,104055807,5,103005807,2,9,3
105836227,20000911,,OQSECPPID,NE,100,104055807,5,103005807,2,9,3
105836226,20000911,,OQSECPPID,NW,200,104055807,5,103005807,2,9,3
105836225,20000911,,OQSECPPID,SW,400,104055807,5,103005807,2,9,3
105797285,20000908,,OQSECPPID,SW,400,104265536,26,103005536,1,7,3
105797287,20000908,,OQSECPPID,NE,100,104265536,26,103005536,1,7,3
105797284,20000908,,OQSECPPID,SE,300,104265536,26,103005536,1,7,3
105797286,20000908,,OQSECPPID,NW,200,104265536,26,103005536,1,7,3
105797275,20000908,,OQSECPPID,NE,100,104235536,23,103005536,1,7,3
105797274,20000908,,OQSECPPID,NW,200,104235536,23,103005536,1,7,3
105797272,20000908,,OQSECPPID,SE,300,104235536,23,103005536,1,7,3
105797273,20000908,,OQSECPPID,SW,400,104235536,23,103005536,1,7,3
105797916,20000909,,OQSECPPID,SE,300,104045541,4,103005541,6,7,3
105797917,20000909,,OQSECPPID,SW,400,104045541,4,103005541,6,7,3
105797919,20150408,,OQSECPPID,NE,100,104045541,4,103005541,6,7,3
105797918,20150408,,OQSECPPID,NW,200,104045541,4,103005541,6,7,3
105836090,20000911,,OQSECPPID,NW,200,104075806,7,103005806,1,9,3
105836089,20000911,,OQSECPPID,SW,400,104075806,7,103005806,1,9,3
105836088,20000911,,OQSECPPID,SE,300,104075806,7,103005806,1,9,3
105836091,20000911,,OQSECPPID,NE,100,104075806,7,103005806,1,9,3
105836084,20000911,,OQSECPPID,SE,300,104065806,6,103005806,1,9,3
105836087,20000911,,OQSECPPID,NE,100,104065806,6,103005806,1,9,3
105836086,20000911,,OQSECPPID,NW,200,104065806,6,103005806,1,9,3
105836085,20000911,,OQSECPPID,SW,400,104065806,6,103005806,1,9,3
105836183,20000911,,OQSECPPID,NE,100,104305806,30,103005806,1,9,3
105836181,20000911,,OQSECPPID,SW,400,104305806,30,103005806,1,9,3
105836180,20000911,,OQSECPPID,SE,300,104305806,30,103005806,1,9,3
105836182,20000911,,OQSECPPID,NW,200,104305806,30,103005806,1,9,3
105836136,20000911,,OQSECPPID,SE,300,104195806,19,103005806,1,9,3
105836137,20000911,,OQSECPPID,SW,400,104195806,19,103005806,1,9,3
105836138,20000911,,OQSECPPID,NW,200,104195806,19,103005806,1,9,3
105836139,20000911,,OQSECPPID,NE,100,104195806,19,103005806,1,9,3
105855552,20000913,,OQSECPPID,SE,300,104135941,13,103005941,1,10,3
105836134,20000911,,OQSECPPID,NW,200,104185806,18,103005806,1,9,3
105836133,20000911,,OQSECPPID,SW,400,104185806,18,103005806,1,9,3
105836132,20000911,,OQSECPPID,SE,300,104185806,18,103005806,1,9,3
105836135,20000911,,OQSECPPID,NE,100,104185806,18,103005806,1,9,3
105855647,20120718,,OQSECPPID,NE,100,104365941,36,103005941,1,10,3
105836185,20000911,,OQSECPPID,SW,400,104315806,31,103005806,1,9,3
105836186,20120718,,OQSECPPID,NW,200,104315806,31,103005806,1,9,3
105836184,20000911,,OQSECPPID,SE,300,104315806,31,103005806,1,9,3
105836187,20000911,,OQSECPPID,NE,100,104315806,31,103005806,1,9,3
105836741,20000925,,OQSECPPID,SW,400,104265810,26,103005810,5,9,3
105836743,20090112,,OQSECPPID,NE,100,104265810,26,103005810,5,9,3
105836740,20000925,,OQSECPPID,SE,300,104265810,26,103005810,5,9,3
105836742,20000925,,OQSECPPID,NW,200,104265810,26,103005810,5,9,3
105836612,20000911,,OQSECPPID,SE,300,104305809,30,103005809,4,9,3
105836614,20080729,,OQSECPPID,NW,200,104305809,30,103005809,4,9,3
105836615,20000911,,OQSECPPID,NE,100,104305809,30,103005809,4,9,3
105836613,20080729,,OQSECPPID,SW,400,104305809,30,103005809,4,9,3
105836611,20090915,,OQSECPPID,NE,100,104295809,29,103005809,4,9,3
105836608,20000911,,OQSECPPID,SE,300,104295809,29,103005809,4,9,3
105836610,20000911,,OQSECPPID,NW,200,104295809,29,103005809,4,9,3
105836609,20000911,,OQSECPPID,SW,400,104295809,29,103005809,4,9,3
105816931,20000916,,OQSECPPID,NE,100,104055673,5,103005673,3,8,3
105816929,20090610,,OQSECPPID,SW,400,104055673,5,103005673,3,8,3
105816930,20000916,,OQSECPPID,NW,200,104055673,5,103005673,3,8,3
105816928,20000916,,OQSECPPID,SE,300,104055673,5,103005673,3,8,3
105817180,20000916,,OQSECPPID,SE,300,104325674,32,103005674,4,8,3
105817182,20000916,,OQSECPPID,NW,200,104325674,32,103005674,4,8,3
105817181,20000916,,OQSECPPID,SW,400,104325674,32,103005674,4,8,3
105817183,20000916,,OQSECPPID,NE,100,104325674,32,103005674,4,8,3
105817176,20000916,,OQSECPPID,SE,300,104315674,31,103005674,4,8,3
105817178,20000916,,OQSECPPID,NW,200,104315674,31,103005674,4,8,3
105817179,20000916,,OQSECPPID,NE,100,104315674,31,103005674,4,8,3
105817177,20000916,,OQSECPPID,SW,400,104315674,31,103005674,4,8,3
105836784,20050502,,OQSECPPID,SE,300,104015811,1,103005811,6,9,3
105836787,20050502,,OQSECPPID,NE,100,104015811,1,103005811,6,9,3
105836786,20050502,,OQSECPPID,NW,200,104015811,1,103005811,6,9,3
105836785,20000918,,OQSECPPID,SW,400,104015811,1,103005811,6,9,3
105817367,20000916,,OQSECPPID,NE,100,104065676,6,103005676,6,8,3
105817365,20050502,,OQSECPPID,SW,400,104065676,6,103005676,6,8,3
105817364,20000916,,OQSECPPID,SE,300,104065676,6,103005676,6,8,3
105817366,20050502,,OQSECPPID,NW,200,104065676,6,103005676,6,8,3
105797235,20000908,,OQSECPPID,NE,100,104135536,13,103005536,1,7,3
105797233,20000908,,OQSECPPID,SW,400,104135536,13,103005536,1,7,3
105797234,20000908,,OQSECPPID,NW,200,104135536,13,103005536,1,7,3
105797232,20000908,,OQSECPPID,SE,300,104135536,13,103005536,1,7,3
105836288,20000911,,OQSECPPID,SE,300,104215807,21,103005807,2,9,3
105836290,20000911,,OQSECPPID,NW,200,104215807,21,103005807,2,9,3
105836289,20000911,,OQSECPPID,SW,400,104215807,21,103005807,2,9,3
105836291,20000911,,OQSECPPID,NE,100,104215807,21,103005807,2,9,3
105836293,20000911,,OQSECPPID,SW,400,104225807,22,103005807,2,9,3
105836295,20000911,,OQSECPPID,NE,100,104225807,22,103005807,2,9,3
105836292,20000911,,OQSECPPID,SE,300,104225807,22,103005807,2,9,3
105836294,20000911,,OQSECPPID,NW,200,104225807,22,103005807,2,9,3
105836297,20000911,,OQSECPPID,SW,400,104235807,23,103005807,2,9,3
105836299,20000911,,OQSECPPID,NE,100,104235807,23,103005807,2,9,3
105836296,20000911,,OQSECPPID,SE,300,104235807,23,103005807,2,9,3
105836298,20000911,,OQSECPPID,NW,200,104235807,23,103005807,2,9,3
105836300,20000911,,OQSECPPID,SE,300,104245807,24,103005807,2,9,3
105836303,20000911,,OQSECPPID,NE,100,104245807,24,103005807,2,9,3
105836301,20000911,,OQSECPPID,SW,400,104245807,24,103005807,2,9,3
105836302,20000911,,OQSECPPID,NW,200,104245807,24,103005807,2,9,3
105836268,20000911,,OQSECPPID,SE,300,104165807,16,103005807,2,9,3
105836270,20000911,,OQSECPPID,NW,200,104165807,16,103005807,2,9,3
105836269,20000911,,OQSECPPID,SW,400,104165807,16,103005807,2,9,3
105836271,20000911,,OQSECPPID,NE,100,104165807,16,103005807,2,9,3
105836267,20000911,,OQSECPPID,NE,100,104155807,15,103005807,2,9,3
105836265,20000911,,OQSECPPID,SW,400,104155807,15,103005807,2,9,3
105836264,20000911,,OQSECPPID,SE,300,104155807,15,103005807,2,9,3
105836266,20000911,,OQSECPPID,NW,200,104155807,15,103005807,2,9,3
105836261,20000911,,OQSECPPID,SW,400,104145807,14,103005807,2,9,3
105836260,20000911,,OQSECPPID,SE,300,104145807,14,103005807,2,9,3
105836262,20000911,,OQSECPPID,NW,200,104145807,14,103005807,2,9,3
105836263,20000911,,OQSECPPID,NE,100,104145807,14,103005807,2,9,3
105836256,20000911,,OQSECPPID,SE,300,104135807,13,103005807,2,9,3
105836258,20000911,,OQSECPPID,NW,200,104135807,13,103005807,2,9,3
105836259,20000911,,OQSECPPID,NE,100,104135807,13,103005807,2,9,3
